area_sqm,price,region
44.7,5800000,"Крым, Мирное"
32.4,3933462,"Ленинградская область, Янино-1"
25.5,3724460,"Ленинградская область, Мурино"
22.7,6126699,Москва
35.9,4312800,"Ленинградская область, Бугры"
41.3,4708200,"Ленинградская область, Мурино"
55.0,5881790,"Ленинградская область, Бугры"
37.2,4395682,Санкт-Петербург
46.2,10117800,Санкт-Петербург
33.2,3980400,"Ленинградская область, Бугры"
70.0,8652000,"Московская область, Балашиха"
39.5,5452380,"Ленинградская область, Мурино"
47.6,5114268,Санкт-Петербург
49.3,5127200,"Калининградская область, Светлогорск"
32.4,4147200,Санкт-Петербург
37.4,7704400,Санкт-Петербург
24.2,3092480,"Ленинградская область, Мурино"
38.7,5185800,Санкт-Петербург
63.0,9962000,Санкт-Петербург
36.0,4854600,"Ленинградская область, Кудрово"
52.0,16000000,Москва
46.0,6205950,"Ленинградская область, Бугры"
40.7,9946632,Санкт-Петербург
64.6,6497754,"Московская область, Домодедово"
38.7,9117069,Санкт-Петербург
26.3,3000000,"Краснодарский край, Краснодар"
32.3,4392800,Санкт-Петербург
72.3,7689300,"Ленинградская область, Сертолово"
53.0,39200000,Москва
26.8,7589074,Москва
42.6,3290000,"Красноярский край, Красноярск"
52.0,9100000,Санкт-Петербург
72.3,7689300,"Ленинградская область, Сертолово"
35.3,6987420,Санкт-Петербург
22.0,3890558,Санкт-Петербург
36.1,4471440,
28.5,4000066,
59.7,9062460,
26.2,4218688,Санкт-Петербург
36.8,2353920,"Удмуртия, Ижевск"
33.2,4233000,Санкт-Петербург
26.8,3939600,
29.5,3692500,
35.9,4988880,
65.3,2284002,"Республика Дагестан, Каспийск"
60.1,6371660,"Краснодарский край, Краснодар"
24.6,4940000,Санкт-Петербург
28.0,3949410,"Ленинградская область, Мурино"
79.0,12798000,Москва
23.0,3971724,Санкт-Петербург
25.0,3900001,Санкт-Петербург
55.0,5883930,"Ленинградская область, Бугры"
42.8,7561927,Москва
40.8,3200000,"Башкортостан, Уфа"
25.6,3708661,"Ленинградская область, Мурино"
66.5,7913500,"Московская область, Балашиха"
55.0,17600000,Москва
56.1,22443000,Москва
41.4,3152082,"Удмуртия, Ижевск"
53.8,9280500,Санкт-Петербург
30.8,5890000,Москва
96.0,8925210,"Татарстан, Казань"
46.5,6181840,"Ленинградская область, Мурино"
66.4,6100000,"Ленинградская область, Аннино"
75.9,7437220,"Краснодарский край, Краснодар"
84.4,13672800,Москва
50.8,6680200,Санкт-Петербург
39.8,6569334,Санкт-Петербург
49.9,7337920,Санкт-Петербург
59.8,9645740,"Московская область, Котельники"
53.9,6468000,"Краснодарский край, Краснодар"
62.8,6800000,"Крым, Евпатория"
22.4,4706780,Санкт-Петербург
31.5,4338401,"Татарстан, Казань"
72.0,1800000,"Кабардино-Балкарская Республика, Нальчик"
34.8,5291559,"Ленинградская область, Бугры"
34.1,4087200,"Ленинградская область, Бугры"
59.1,8898443,Санкт-Петербург
44.9,3860000,"Калининградская область, Калининград"
51.4,6332700,"Ленинградская область, Сертолово"
66.7,4120000,"Удмуртия, Ижевск"
74.2,9473000,"Татарстан, Казань"
27.0,14200000,Москва
41.3,3152082,"Удмуртия, Ижевск"
41.3,3152082,"Удмуртия, Ижевск"
51.4,6332700,"Ленинградская область, Сертолово"
48.0,2880000,"Татарстан, Набережные Челны"
79.4,32880000,Москва
41.6,3021822,"Удмуртия, Ижевск"
69.7,19500000,Москва
38.5,9086000,Санкт-Петербург
104.8,53133600,
40.1,5841516,
79.7,15513605,
40.1,5823172,Санкт-Петербург
40.4,5860900,"Ленинградская область, Мурино"
34.3,4342380,Санкт-Петербург
20.3,3948350,
32.0,4561666,
39.0,7024460,
39.8,4879779,"Ленинградская область, Мурино"
61.7,19077640,Москва
61.5,8025750,"Ленинградская область, Бугры"
41.3,1435000,"Краснодарский край, Краснодар"
72.8,15123522,Санкт-Петербург
34.8,6629400,Санкт-Петербург
54.1,6323850,Санкт-Петербург
42.6,8687972,"Московская область, Заречье"
52.3,9074050,Санкт-Петербург
42.0,7165600,Санкт-Петербург
33.9,8950278,Санкт-Петербург
79.3,7133850,"Ленинградская область, Малое Верево"
56.7,7140420,"Ленинградская область, Мурино"
79.1,7121250,"Ленинградская область, Малое Верево"
45.7,6830850,"Московская область, Котельники"
60.0,5800000,"Краснодарский край, Новороссийск"
61.1,6500000,"Краснодарский край, Новороссийск"
37.0,11700000,Москва
89.7,14621100,Москва
33.0,5981000,Санкт-Петербург
38.5,3464550,"Ленинградская область, Малое Верево"
50.5,7516902,"Московская область, Кокошкино"
39.6,4475000,"Ленинградская область, Аннино"
33.1,4187150,Санкт-Петербург
50.1,6262500,Санкт-Петербург
73.9,8445332,"Московская область, Томилино"
77.2,22995275,Москва
59.3,8859420,Санкт-Петербург
50.4,7532561,"Московская область, Одинцово"
42.0,7682071,Москва
142.6,17825000,"Свердловская область, Екатеринбург"
105.5,28696000,Москва
63.6,2210000,"Краснодарский край, Краснодар"
